,0,1,2,3
0,2561.0,4166.0,0.5591405497751293,2.0
1,0.0,3569.0,0.6269753380395076,2.0
2,1012.0,4422.0,0.8352486210776509,2.0
3,3634.0,4562.0,0.8513964396508223,2.0
4,1404.0,1457.0,1.0703967199832247,2.0
5,2686.0,2992.0,1.0870510021539925,2.0
6,1811.0,4362.0,1.1727091807362198,2.0
7,185.0,867.0,1.1857549449863556,2.0
8,369.0,2741.0,1.1872654123437574,2.0
9,453.0,2797.0,1.1886278020817869,2.0
10,2586.0,4257.0,1.2040674764071828,2.0
11,66.0,3028.0,1.2046027329410183,2.0
12,192.0,1285.0,1.2060429161551502,2.0
13,329.0,4650.0,1.2126403292516867,2.0
14,79.0,4203.0,1.2229007856036507,2.0
15,658.0,3501.0,1.2292952341780974,2.0
16,1985.0,3816.0,1.2326288039071698,2.0
17,1292.0,2984.0,1.2847943896227583,2.0
18,1551.0,2854.0,1.2870753040490688,2.0
19,1075.0,2099.0,1.2962257343624224,2.0
20,2479.0,4322.0,1.3014273997546977,2.0
21,1091.0,3198.0,1.3023037093796894,2.0
22,833.0,3535.0,1.312822461935855,2.0
23,458.0,2248.0,1.3129382325312025,2.0
24,3874.0,4015.0,1.3211991714205145,2.0
25,3145.0,4063.0,1.321749094313295,2.0
26,1735.0,3153.0,1.3474342678592934,2.0
27,822.0,3859.0,1.3475403116696334,2.0
28,3583.0,4589.0,1.3526100432037405,2.0
29,1820.0,4683.0,1.3530888365401306,2.0
30,671.0,2133.0,1.3614369655428311,2.0
31,1456.0,4538.0,1.3626561991338197,2.0
32,1174.0,4688.0,1.369948344784645,2.0
33,2073.0,2402.0,1.3705497302663208,2.0
34,1489.0,3607.0,1.3718143895576471,2.0
35,3261.0,4335.0,1.3772752073112287,2.0
36,1387.0,4320.0,1.3776308177727836,2.0
37,610.0,3938.0,1.3781252874706689,2.0
38,599.0,3147.0,1.3789463034626965,2.0
39,399.0,423.0,1.3820753064210056,2.0
40,416.0,3442.0,1.385520732714565,2.0
41,2232.0,4897.0,1.388256517387837,2.0
42,2509.0,3980.0,1.3893310082123211,2.0
43,3880.0,4635.0,1.3965234310773043,2.0
44,1613.0,2511.0,1.3989654667849925,2.0
45,58.0,1382.0,1.4019586851664443,2.0
46,540.0,3040.0,1.4037290061616807,2.0
47,708.0,2918.0,1.4141469626137562,2.0
48,248.0,4642.0,1.4155293474942012,2.0
49,1067.0,2214.0,1.417667284677013,2.0
50,3927.0,4827.0,1.422426459599009,2.0
51,8.0,2687.0,1.4239651108935365,2.0
52,3491.0,3570.0,1.4257101996098136,2.0
53,1362.0,2071.0,1.4305651778010398,2.0
54,125.0,1989.0,1.43582330759009,2.0
55,1463.0,4189.0,1.436367070600024,2.0
56,511.0,1707.0,1.436665020878389,2.0
57,4632.0,4739.0,1.4386485602656989,2.0
58,1411.0,3956.0,1.44073448412301,2.0
59,3957.0,4170.0,1.4433675042468626,2.0
60,282.0,3381.0,1.4467522273860909,2.0
61,2282.0,4143.0,1.4471639303953434,2.0
62,1221.0,2597.0,1.448249313048795,2.0
63,1028.0,4319.0,1.44832281629953,2.0
64,1444.0,4798.0,1.4526497634421431,2.0
65,1347.0,4030.0,1.4622225839452796,2.0
66,1763.0,4167.0,1.462442265215653,2.0
67,3104.0,3484.0,1.4630372554364914,2.0
68,3755.0,4844.0,1.4674594710298654,2.0
69,1356.0,3263.0,1.4678478883925137,2.0
70,682.0,2074.0,1.4682487638301442,2.0
71,2507.0,2522.0,1.4715559881422948,2.0
72,1927.0,3625.0,1.4717470857771837,2.0
73,1953.0,3791.0,1.478987192376962,2.0
74,83.0,3478.0,1.4790745278432176,2.0
75,842.0,4473.0,1.4794340850394605,2.0
76,1789.0,4655.0,1.48182273870558,2.0
77,13.0,3973.0,1.4844910070445336,2.0
78,431.0,1615.0,1.4871393833339208,2.0
79,109.0,1074.0,1.4872775155482996,2.0
80,1904.0,3707.0,1.4876944220977606,2.0
81,522.0,615.0,1.4884894474110193,2.0
82,134.0,2021.0,1.4920419169495835,2.0
83,2783.0,3353.0,1.4957834463416007,2.0
84,1162.0,3618.0,1.4960455133699608,2.0
85,2412.0,2504.0,1.4978556807456365,2.0
86,2539.0,4467.0,1.4986105028237098,2.0
87,2101.0,5016.0,1.499907273165956,3.0
88,3807.0,5076.0,1.5050758654390035,3.0
89,625.0,3877.0,1.5067681408536409,2.0
90,1745.0,5074.0,1.5098627835252587,3.0
91,3308.0,5035.0,1.5105830824321118,3.0
92,1834.0,3549.0,1.5178095938034097,2.0
93,112.0,2055.0,1.5197931487886314,2.0
94,3601.0,4763.0,1.5251051494840189,2.0
95,3685.0,4714.0,1.5251954744348812,2.0
96,3917.0,4778.0,1.5264865740630693,2.0
97,1849.0,2694.0,1.5273073501060879,2.0
98,2680.0,2772.0,1.5281711753161589,2.0
99,1345.0,3934.0,1.5281825733344914,2.0
100,1159.0,4032.0,1.528659803876912,2.0
101,267.0,3372.0,1.5290340497247934,2.0
102,1776.0,4509.0,1.5301979191917519,2.0
103,4622.0,5018.0,1.53096722704512,3.0
104,3367.0,5014.0,1.531162920453277,3.0
105,2401.0,5040.0,1.53240414545047,3.0
106,4182.0,4250.0,1.5350656178156037,2.0
107,1649.0,3073.0,1.5357132621379443,2.0
108,847.0,3770.0,1.5364851702929558,2.0
109,1034.0,5031.0,1.5386903220405912,3.0
110,609.0,1214.0,1.5414008859798523,2.0
111,838.0,4524.0,1.541597219933335,2.0
112,1465.0,2850.0,1.54300276661994,2.0
113,947.0,4363.0,1.5461894687696693,2.0
114,1948.0,2838.0,1.5469376537120005,2.0
115,3489.0,4239.0,1.5485181990959174,2.0
116,2685.0,4261.0,1.5511516990053185,2.0
117,1749.0,3902.0,1.5513662191598012,2.0
118,1482.0,1563.0,1.5529445397060497,2.0
119,2952.0,3986.0,1.5531858762711321,2.0
120,545.0,1085.0,1.5554269996413357,2.0
121,302.0,1550.0,1.5642082873330787,2.0
122,934.0,951.0,1.5661321543579494,2.0
123,992.0,1469.0,1.5677851049285745,2.0
124,2671.0,5013.0,1.5699429640360059,3.0
125,4753.0,4845.0,1.5750827204397193,2.0
126,1791.0,1835.0,1.5752790618134929,2.0
127,225.0,5055.0,1.5763819926283773,3.0
128,761.0,1739.0,1.5765386958575767,2.0
129,3220.0,4343.0,1.578879389667975,2.0
130,424.0,4565.0,1.5808069602118402,2.0
131,2946.0,4666.0,1.5851900099187417,2.0
132,1539.0,5067.0,1.5881524394759896,3.0
133,51.0,1669.0,1.5936898896302312,2.0
134,740.0,3110.0,1.5940341022220739,2.0
135,1132.0,5039.0,1.597183426488233,3.0
136,3714.0,5078.0,1.5989782563223005,3.0
137,1414.0,4927.0,1.600533936234345,2.0
138,3244.0,3641.0,1.6006479292038511,2.0
139,452.0,2712.0,1.6032718842921294,2.0
140,123.0,1633.0,1.6070569617914343,2.0
141,2131.0,3314.0,1.607581587361772,2.0
142,3128.0,4085.0,1.6084026028229441,2.0
143,3026.0,4220.0,1.6091302608919291,2.0
144,1485.0,3558.0,1.6097736228858142,2.0
145,1666.0,4534.0,1.6107320659799071,2.0
146,571.0,726.0,1.6113341355178836,2.0
147,543.0,1733.0,1.6122586363165567,2.0
148,3822.0,4232.0,1.6177736637312832,2.0
149,1243.0,2463.0,1.6182626434017993,2.0
150,1351.0,1737.0,1.618349618596933,2.0
151,722.0,1710.0,1.6200070440969032,2.0
152,2061.0,4428.0,1.6206922975608842,2.0
153,473.0,2230.0,1.621821115084708,2.0
154,489.0,1205.0,1.622533975922075,2.0
155,54.0,3623.0,1.6239964781213654,2.0
156,5006.0,5062.0,1.624965952882985,4.0
157,1228.0,5065.0,1.6287336169023876,3.0
158,1317.0,2630.0,1.6293604310790442,2.0
159,2446.0,4173.0,1.629656582248409,2.0
160,355.0,4238.0,1.6307747006074726,2.0
161,4206.0,4570.0,1.6330002481074477,2.0
162,1114.0,1974.0,1.6355111887095886,2.0
163,832.0,2710.0,1.6368338595180336,2.0
164,73.0,3565.0,1.6369101959892682,2.0
165,4084.0,4169.0,1.6393650344564294,2.0
166,346.0,2491.0,1.6398323116796423,2.0
167,3332.0,3463.0,1.6399854064216248,2.0
168,98.0,2299.0,1.6402156608637457,2.0
169,5024.0,5103.0,1.6439742449824126,5.0
170,3148.0,4264.0,1.6474377213260125,2.0
171,2072.0,3812.0,1.6502768401392673,2.0
172,584.0,5094.0,1.6528749752333738,3.0
173,2648.0,4609.0,1.653485924242046,2.0
174,42.0,1810.0,1.6536750111036005,2.0
175,7.0,126.0,1.653959625801002,2.0
176,2396.0,4922.0,1.65434855983225,2.0
177,4920.0,5121.0,1.6544489808723082,3.0
178,3497.0,5044.0,1.655006305165754,3.0
179,264.0,1307.0,1.6568477605839473,2.0
180,89.0,5116.0,1.657493917366889,3.0
181,2887.0,4549.0,1.6587349160736073,2.0
182,2117.0,3845.0,1.6593020694508278,2.0
183,728.0,4535.0,1.6596105915249781,2.0
184,875.0,1112.0,1.660967141064884,2.0
185,650.0,2229.0,1.6641107301480236,2.0
186,788.0,3012.0,1.6677155000737565,2.0
187,1106.0,3121.0,1.668599064218222,2.0
188,3398.0,3399.0,1.670904485467101,2.0
189,4711.0,4838.0,1.6713110707704857,2.0
190,3779.0,5059.0,1.6724745169869322,3.0
191,3169.0,4302.0,1.6749118473165323,2.0
192,2323.0,3713.0,1.6749711725639533,2.0
193,1980.0,3400.0,1.675160599183938,2.0
194,1635.0,4891.0,1.6756514789950063,2.0
195,2915.0,3396.0,1.6803463327359571,2.0
196,2249.0,4471.0,1.6808783521552306,2.0
197,1453.0,4233.0,1.6815654582005215,2.0
198,1035.0,3738.0,1.6817622958153176,2.0
199,4338.0,4376.0,1.6825958073739709,2.0
200,301.0,1326.0,1.6835548726940581,2.0
201,1231.0,5091.0,1.6906057680301751,4.0
202,3377.0,5021.0,1.6920936545689798,3.0
203,3202.0,3668.0,1.6931974393855487,2.0
204,1505.0,4823.0,1.693368214481419,2.0
205,3476.0,4663.0,1.694225088825112,2.0
206,576.0,3933.0,1.695533541913558,2.0
207,1304.0,4314.0,1.7006693883367434,2.0
208,3391.0,4139.0,1.7012025307730079,2.0
209,2819.0,3983.0,1.7042055504375635,2.0
210,2337.0,3093.0,1.7046238122611335,2.0
211,1218.0,4040.0,1.7064091941886634,2.0
212,575.0,3995.0,1.7082450541010499,2.0
213,1267.0,5151.0,1.7086598516727178,3.0
214,351.0,5124.0,1.7106500661853257,4.0
215,3734.0,4407.0,1.7115420246477973,2.0
216,245.0,3006.0,1.7130291161595033,2.0
217,3444.0,3592.0,1.7140835312649987,2.0
218,524.0,2926.0,1.7150172276827278,2.0
219,413.0,2906.0,1.715066082319788,2.0
220,4983.0,5063.0,1.7154486843123669,3.0
221,386.0,2796.0,1.7163582979161807,2.0
222,2894.0,4277.0,1.7175843442570882,2.0
223,2857.0,3038.0,1.7186423998691387,2.0
224,3429.0,4204.0,1.7195615064324223,2.0
225,143.0,963.0,1.7201757055129143,2.0
226,1380.0,3648.0,1.7203652198846662,2.0
227,448.0,4964.0,1.7205567851960648,2.0
228,390.0,5158.0,1.7217235395039368,3.0
229,2023.0,4308.0,1.7236621938271843,2.0
230,1621.0,3787.0,1.724915049739333,2.0
231,1690.0,5096.0,1.72543275655051,3.0
232,3801.0,4429.0,1.7270391510618237,2.0
233,1071.0,1344.0,1.7283113323960344,2.0
234,466.0,4180.0,1.7313561171245615,2.0
235,1102.0,5129.0,1.7321318697258952,3.0
236,3562.0,4330.0,1.7327617833812552,2.0
237,4269.0,5095.0,1.7330085722879336,3.0
238,4865.0,5033.0,1.7350063041306767,3.0
239,535.0,3448.0,1.7362946013186467,2.0
240,2085.0,5045.0,1.740013609241868,3.0
241,208.0,4258.0,1.742263542856914,2.0
242,1626.0,4062.0,1.7423426409123426,2.0
243,986.0,4144.0,1.7426637171585262,2.0
244,392.0,4900.0,1.7458430787819241,2.0
245,1833.0,3259.0,1.746251888471582,2.0
246,2257.0,2386.0,1.7471774553498869,2.0
247,1173.0,1240.0,1.7472379560245253,2.0
248,4089.0,4161.0,1.7486697008112513,2.0
249,1585.0,3769.0,1.7487977248008668,2.0
250,537.0,5026.0,1.7500943518961989,3.0
251,1760.0,3234.0,1.7531665555065623,2.0
252,503.0,3054.0,1.7544471307599259,2.0
253,101.0,444.0,1.7545172841511794,2.0
254,659.0,1207.0,1.754998784846407,2.0
255,116.0,2768.0,1.755526313418116,2.0
256,3090.0,4963.0,1.7558015458169849,2.0
257,562.0,1193.0,1.7570211622558305,2.0
258,2521.0,3849.0,1.7572797023593996,2.0
259,5004.0,5046.0,1.75801602021725,4.0
260,1892.0,3179.0,1.7582092605578703,2.0
261,2994.0,5053.0,1.7586533646700353,3.0
262,1056.0,2207.0,1.7589301660575611,2.0
263,2227.0,5089.0,1.7590832059221162,3.0
264,404.0,1964.0,1.7608792989516135,2.0
265,1963.0,4618.0,1.7609415111764557,2.0
266,373.0,5176.0,1.7614109967116882,3.0
267,1587.0,4636.0,1.76146522563977,2.0
268,2998.0,4470.0,1.761512023115556,2.0
269,3788.0,4721.0,1.7618346343068934,2.0
