,0,1,2,3
268,4168.0,5267.0,1.6126149165891377,121.0
269,3822.0,4232.0,1.6177736637312832,2.0
270,1243.0,5249.0,1.6182626434017993,5.0
271,1351.0,1737.0,1.618349618596933,2.0
272,4924.0,5251.0,1.6186312981806104,55.0
273,1796.0,5268.0,1.61878344925557,122.0
274,1710.0,5273.0,1.6200070440969032,123.0
275,5182.0,5274.0,1.6202432928788713,125.0
276,4428.0,5275.0,1.6206922975608842,126.0
277,2230.0,5276.0,1.621821115084708,127.0
278,489.0,1205.0,1.622533975922075,2.0
279,2327.0,5272.0,1.623423867614351,56.0
280,54.0,3623.0,1.6239964781213654,2.0
281,3202.0,5277.0,1.62409767853458,128.0
282,3093.0,5281.0,1.6249243630751966,129.0
283,4269.0,5282.0,1.6251858888245094,130.0
284,89.0,5195.0,1.625765538826144,3.0
285,5258.0,5283.0,1.6261635605272577,132.0
286,3867.0,5285.0,1.6269421081933684,133.0
287,1468.0,5286.0,1.6274182993349675,134.0
288,498.0,5036.0,1.6275542289143399,3.0
289,1317.0,2630.0,1.6293604310790442,2.0
290,2446.0,4173.0,1.629656582248409,2.0
291,355.0,4238.0,1.6307747006074726,2.0
292,390.0,5289.0,1.631702970181431,3.0
293,5127.0,5240.0,1.6317054411990013,5.0
294,5205.0,5279.0,1.6317264171123371,59.0
295,4206.0,4570.0,1.6330002481074477,2.0
296,2926.0,5294.0,1.6332030705817862,60.0
297,3160.0,5175.0,1.6345494132592295,3.0
298,3012.0,5287.0,1.6350445309837565,135.0
299,1114.0,1974.0,1.6355111887095886,2.0
300,832.0,2710.0,1.6368338595180336,2.0
301,73.0,3565.0,1.6369101959892682,2.0
302,5106.0,5199.0,1.6389846849809553,5.0
303,4084.0,4169.0,1.6393650344564294,2.0
304,346.0,2491.0,1.6398323116796423,2.0
305,3332.0,5298.0,1.6399854064216248,136.0
306,98.0,5305.0,1.6402156608637457,137.0
307,1102.0,5222.0,1.6402638826558436,5.0
308,5165.0,5306.0,1.640566665786674,139.0
309,5079.0,5296.0,1.6421652652941534,62.0
310,5246.0,5291.0,1.6422483570867403,4.0
311,5304.0,5308.0,1.6442047172445904,141.0
312,2227.0,5270.0,1.6460745733968383,6.0
313,3182.0,5212.0,1.6463300910525556,3.0
314,3148.0,4264.0,1.6474377213260125,2.0
315,2072.0,3812.0,1.6502768401392673,2.0
316,3557.0,5314.0,1.6516162269473744,3.0
317,5160.0,5311.0,1.6517437720425443,143.0
318,5187.0,5317.0,1.6533427589040863,146.0
319,2648.0,4609.0,1.653485924242046,2.0
320,42.0,5318.0,1.6536750111036005,147.0
321,446.0,5309.0,1.6539943344699208,63.0
322,4922.0,5321.0,1.65434855983225,64.0
323,4062.0,5320.0,1.6544694051237574,148.0
324,735.0,5260.0,1.6566779898983799,5.0
325,264.0,1307.0,1.6568477605839473,2.0
326,2023.0,5254.0,1.6574392060070384,4.0
327,5126.0,5323.0,1.657701858830712,150.0
328,598.0,5324.0,1.6578122619756737,6.0
329,4277.0,5295.0,1.6578238881014322,3.0
330,373.0,5322.0,1.6579602085030694,65.0
331,2887.0,4549.0,1.6587349160736073,2.0
332,1071.0,5293.0,1.6591935304469139,6.0
333,2117.0,3845.0,1.6593020694508278,2.0
334,4535.0,5327.0,1.6596105915249781,151.0
335,875.0,1112.0,1.660967141064884,2.0
336,221.0,5334.0,1.6630305012113646,152.0
337,5316.0,5336.0,1.6638870184679253,155.0
338,650.0,2229.0,1.6641107301480236,2.0
339,4302.0,5330.0,1.6660322981406437,66.0
340,469.0,5337.0,1.666157939549482,156.0
341,5167.0,5340.0,1.6667512138201708,158.0
342,1106.0,3121.0,1.668599064218222,2.0
343,5307.0,5341.0,1.6688210249779598,163.0
344,3398.0,3399.0,1.670904485467101,2.0
345,4711.0,4838.0,1.6713110707704857,2.0
346,5326.0,5343.0,1.671319830653714,167.0
347,5119.0,5346.0,1.6716690774795293,169.0
348,5257.0,5347.0,1.6722118143139262,171.0
349,681.0,5348.0,1.6727019502607543,172.0
350,3396.0,5288.0,1.672959194959403,4.0
351,2337.0,5349.0,1.6747014377347453,173.0
352,2323.0,3713.0,1.6749711725639533,2.0
353,1980.0,3400.0,1.675160599183938,2.0
354,5223.0,5226.0,1.6751766046160317,5.0
355,5312.0,5351.0,1.6753891093180864,179.0
356,4891.0,5355.0,1.6756514789950063,180.0
357,2393.0,5177.0,1.6764389651012515,3.0
358,3736.0,5292.0,1.676548480918546,4.0
359,5328.0,5350.0,1.6767428513548843,10.0
360,4258.0,5356.0,1.6794114479645046,181.0
361,2915.0,5359.0,1.6803463327359571,11.0
362,5301.0,5339.0,1.6807222812565137,68.0
363,4471.0,5255.0,1.6808783521552306,5.0
364,4195.0,5362.0,1.6809001403309793,69.0
365,413.0,5247.0,1.681159800579822,3.0
366,1453.0,4233.0,1.6815654582005215,2.0
367,891.0,5236.0,1.681624006287542,3.0
368,1035.0,3738.0,1.6817622958153176,2.0
369,5354.0,5360.0,1.6820663176626227,186.0
370,301.0,1326.0,1.6835548726940581,2.0
371,4139.0,5364.0,1.6835737786483878,70.0
372,2684.0,5369.0,1.6841424635004807,187.0
373,4317.0,5372.0,1.6846298327573719,188.0
374,2682.0,5368.0,1.6846863139957737,3.0
375,5338.0,5373.0,1.6851134769397327,190.0
376,3448.0,5375.0,1.6851418121380017,191.0
377,5244.0,5376.0,1.6862261454637093,195.0
378,1176.0,5377.0,1.686401020294991,196.0
379,2490.0,5378.0,1.6887121665200218,197.0
380,4043.0,5379.0,1.6891422762086314,198.0
381,2956.0,5380.0,1.6911844711077473,199.0
382,4988.0,5371.0,1.6928255929039062,71.0
383,965.0,5331.0,1.6931953114235054,3.0
384,1505.0,4823.0,1.693368214481419,2.0
385,274.0,5332.0,1.6939818283644155,7.0
386,3476.0,4663.0,1.694225088825112,2.0
387,576.0,3933.0,1.695533541913558,2.0
388,5138.0,5197.0,1.696908929270268,4.0
389,5144.0,5381.0,1.6976579614011778,202.0
390,4073.0,5389.0,1.6997571887080205,203.0
391,4908.0,5263.0,1.7000827574917803,3.0
392,1304.0,4314.0,1.7006693883367434,2.0
393,3391.0,5382.0,1.7012025307730079,72.0
394,3175.0,5344.0,1.7014037513178915,3.0
395,653.0,5302.0,1.7017443293999681,6.0
396,1601.0,5280.0,1.7023668439878392,3.0
397,5358.0,5366.0,1.7028146096263759,6.0
398,4019.0,5390.0,1.702984645370369,204.0
399,3227.0,5234.0,1.703144774550861,3.0
400,4384.0,5398.0,1.7035870247247717,205.0
401,5128.0,5345.0,1.7037559460324896,4.0
402,2819.0,3983.0,1.7042055504375635,2.0
403,4192.0,5357.0,1.7051394663455977,4.0
404,279.0,5397.0,1.7058712239581644,7.0
405,3306.0,5393.0,1.7061487245713498,73.0
406,852.0,5388.0,1.7063138908753333,5.0
407,1218.0,4040.0,1.7064091941886634,2.0
408,4658.0,5391.0,1.7069917682312719,4.0
409,326.0,5383.0,1.7072222859268928,4.0
410,575.0,3995.0,1.7082450541010499,2.0
411,5400.0,5408.0,1.7098070733003787,209.0
412,2481.0,5411.0,1.7101154482506948,210.0
413,2665.0,5204.0,1.7105302214786233,4.0
414,3734.0,4407.0,1.7115420246477973,2.0
415,245.0,3006.0,1.7130291161595033,2.0
416,4782.0,5406.0,1.7133997387953457,6.0
417,1892.0,5412.0,1.7143876609220885,211.0
418,524.0,5405.0,1.7150172276827278,74.0
419,2906.0,5365.0,1.715066082319788,4.0
420,386.0,2796.0,1.7163582979161807,2.0
421,795.0,5417.0,1.7163935371716337,212.0
422,2894.0,5329.0,1.7175843442570882,4.0
423,3038.0,5421.0,1.7186423998691387,213.0
424,1614.0,5423.0,1.7186522332720149,214.0
425,5396.0,5424.0,1.7192616067536957,217.0
426,3429.0,4204.0,1.7195615064324223,2.0
427,1690.0,5425.0,1.7199053129384565,218.0
428,143.0,963.0,1.7201757055129143,2.0
429,1380.0,3648.0,1.7203652198846662,2.0
430,448.0,4964.0,1.7205567851960648,2.0
431,1830.0,5427.0,1.7222436028758528,219.0
432,2044.0,5431.0,1.7232767597048553,220.0
433,1262.0,5432.0,1.7240918700496195,221.0
434,1621.0,3787.0,1.724915049739333,2.0
435,1086.0,5433.0,1.725373418132912,222.0
436,1933.0,5435.0,1.7260154181438192,223.0
437,3801.0,4429.0,1.7270391510618237,2.0
438,1311.0,5436.0,1.7278412071081368,224.0
439,1344.0,5385.0,1.7283113323960344,8.0
440,1374.0,5438.0,1.728901347614895,225.0
441,1626.0,5440.0,1.7301304781694606,226.0
442,466.0,4180.0,1.7313561171245615,2.0
443,3480.0,5441.0,1.7316816512823032,227.0
444,648.0,5370.0,1.7317567754627698,3.0
445,707.0,5403.0,1.7319710755805096,5.0
446,4539.0,5443.0,1.7324104841466241,228.0
447,3562.0,4330.0,1.7327617833812552,2.0
448,5404.0,5446.0,1.7334850296436992,235.0
449,1954.0,5448.0,1.7341696436475393,236.0
450,3374.0,5449.0,1.7356829872785786,237.0
451,3930.0,5450.0,1.7359574944947493,238.0
452,2997.0,5361.0,1.7367301701775926,12.0
453,883.0,5451.0,1.737252589947635,239.0
454,1585.0,5401.0,1.7376183178756892,5.0
455,3217.0,5453.0,1.737865195723295,240.0
456,3021.0,5455.0,1.7390671185782147,241.0
457,2529.0,5387.0,1.7394878264910503,3.0
458,2254.0,5313.0,1.7396666508028302,4.0
459,4822.0,5452.0,1.7408837158920951,13.0
460,2422.0,5456.0,1.7419864656646875,242.0
461,3214.0,5243.0,1.7421798319347888,4.0
462,5428.0,5460.0,1.7424588924049724,244.0
463,986.0,4144.0,1.7426637171585262,2.0
464,2610.0,5418.0,1.7427698505317506,75.0
465,1491.0,5462.0,1.7438528127778905,245.0
466,2848.0,5465.0,1.7444619741497014,246.0
467,392.0,4900.0,1.7458430787819241,2.0
468,796.0,5466.0,1.7460398633322711,247.0
469,1833.0,3259.0,1.746251888471582,2.0
470,5414.0,5468.0,1.7469438703263456,249.0
471,2257.0,2386.0,1.7471774553498869,2.0
472,1240.0,5470.0,1.7472379560245253,250.0
473,5429.0,5472.0,1.7474528175719932,252.0
474,5278.0,5473.0,1.748367251073891,254.0
475,5419.0,5474.0,1.7485203371731288,258.0
476,4089.0,4161.0,1.7486697008112513,2.0
477,3769.0,5454.0,1.7487977248008668,6.0
478,699.0,5475.0,1.749880397579566,259.0
479,495.0,5478.0,1.7511306576808916,260.0
480,3003.0,5319.0,1.7518435801990022,3.0
481,4636.0,5479.0,1.752411794743791,261.0
482,5092.0,5439.0,1.7528545474743278,10.0
483,1760.0,3234.0,1.7531665555065623,2.0
484,3752.0,5464.0,1.7537303912179594,76.0
485,3054.0,5481.0,1.7544471307599259,262.0
486,101.0,444.0,1.7545172841511794,2.0
487,2696.0,5409.0,1.7546927505784244,5.0
488,659.0,1207.0,1.754998784846407,2.0
489,116.0,2768.0,1.755526313418116,2.0
490,3090.0,4963.0,1.7558015458169849,2.0
491,562.0,1193.0,1.7570211622558305,2.0
492,3849.0,5485.0,1.7572797023593996,263.0
493,1957.0,5492.0,1.7574180819473104,264.0
494,3179.0,5493.0,1.7582092605578703,265.0
495,5363.0,5459.0,1.7587234113435093,18.0
496,1056.0,2207.0,1.7589301660575611,2.0
497,3062.0,5174.0,1.7592361720291827,3.0
498,3531.0,5426.0,1.7594542036251266,3.0
499,5416.0,5477.0,1.759972330959921,12.0
500,305.0,5499.0,1.7601186603979933,13.0
501,3474.0,5494.0,1.7606577879941037,266.0
502,732.0,5303.0,1.7607950456567514,3.0
503,404.0,1964.0,1.7608792989516135,2.0
504,1963.0,4618.0,1.7609415111764557,2.0
505,1587.0,5501.0,1.76146522563977,267.0
506,2998.0,4470.0,1.761512023115556,2.0
507,3788.0,4721.0,1.7618346343068934,2.0
508,3420.0,5484.0,1.7620378132067074,77.0
509,2553.0,5500.0,1.7630852642489154,14.0
510,1391.0,2578.0,1.763124505581215,2.0
511,2320.0,5399.0,1.7634975766087884,4.0
512,2540.0,5505.0,1.7638993652074926,268.0
513,4523.0,5512.0,1.764002230686782,269.0
514,5269.0,5513.0,1.764043944123747,271.0
515,5422.0,5514.0,1.7651431384296317,275.0
516,5065.0,5395.0,1.7675584398311546,8.0
517,1170.0,1189.0,1.7676772876089777,2.0
518,5297.0,5482.0,1.7677899851809937,13.0
519,5353.0,5515.0,1.7678188632295166,277.0
520,1338.0,5392.0,1.7683494111382538,3.0
521,569.0,5519.0,1.7689552009978378,278.0
522,5300.0,5521.0,1.7692649776498566,280.0
523,4729.0,5508.0,1.7692658540614776,78.0
524,970.0,5471.0,1.7706314062617923,3.0
525,439.0,3670.0,1.7716900794755508,2.0
526,5374.0,5522.0,1.7718324587725804,283.0
527,5152.0,5497.0,1.7718644137127824,5.0
528,378.0,5526.0,1.771962130873811,284.0
529,2936.0,5524.0,1.7727222312314832,4.0
530,2731.0,5528.0,1.772899312492152,285.0
531,1009.0,5250.0,1.7730360208917222,3.0
532,5487.0,5530.0,1.7741935908419983,290.0
533,1863.0,4980.0,1.7748068932677188,2.0
534,2267.0,5532.0,1.7755312083310295,291.0
535,4489.0,5516.0,1.7755733934404465,9.0
536,3245.0,5509.0,1.7765005962923053,15.0
537,5529.0,5534.0,1.7765816122000093,295.0
538,2670.0,5537.0,1.7766629944594001,296.0
539,5394.0,5488.0,1.7767836577974567,5.0
540,307.0,3706.0,1.7771196407710053,2.0
541,5507.0,5538.0,1.7776589168381411,298.0
542,57.0,5539.0,1.7780016616581722,6.0
543,5352.0,5541.0,1.7783340650607413,300.0
544,2058.0,4455.0,1.7785176711994943,2.0
545,3544.0,5543.0,1.7788441427687531,301.0
546,1287.0,5545.0,1.7798150322230772,302.0
547,198.0,5444.0,1.7798718327126721,4.0
548,2145.0,5546.0,1.7799471550888206,303.0
549,1271.0,5518.0,1.780174655483356,14.0
550,1988.0,5548.0,1.780494429202717,304.0
551,5511.0,5550.0,1.7810157096455148,308.0
552,1153.0,5523.0,1.7810885357100819,79.0
553,241.0,4152.0,1.7820235839087106,2.0
554,5544.0,5551.0,1.7826723201674852,310.0
555,3967.0,5554.0,1.7827419843702903,311.0
556,1648.0,1788.0,1.7835650079875673,2.0
557,1129.0,5555.0,1.7837802183928964,312.0
558,4364.0,5557.0,1.7839269537471512,313.0
559,1392.0,5552.0,1.7840718847120904,80.0
560,4416.0,5559.0,1.7843514461387036,81.0
561,5310.0,5536.0,1.7847163455757444,19.0
562,4626.0,5558.0,1.7850967314077442,314.0
563,3336.0,5562.0,1.78548791176575,315.0
564,5561.0,5563.0,1.785596142357861,334.0
565,958.0,5463.0,1.7860321897952687,3.0
566,1350.0,2033.0,1.7865047688410642,2.0
567,315.0,4702.0,1.7866786658307583,2.0
